Number, Label1, Label2, UserName, UserLogin, UTM_X, UTM_X_Real, UTM_Y, UTM_Y_Real, Length_m, Length_Real_m, Stemming_m, Stemming_Real_m, Diameter_mm, Diameter_Real_mm, Subdrilling_m, Subdrilling_Real_m, Angle_deg, Angle_Real_deg, Azimuth_deg, Azimuth_Real_deg, Total_Charge_kg, Total_Charge_Real_kg, Charge_Bulk_kg, Charge_Bulk_Real_kg, Charge_Cartridge_kg, Charge_Cartridge_Real_kg, Booster_un, Booster_Real_un, Charge_Description, waterPresence, waterColumn_m, waterColumn_Real_m, eliminated, changed, dateUpdate, Burden_m, Spacing_m, Powder_Factor, Powder_Factor_Real, Redrill, Comment, final_length_m, truck_number, number_primes_qty, number_detonators_qty, temperature_deg, density
505, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748807.080, 748807.080, 8930529.020, 8930529.020, 10.847, 10.100, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 124.511, 109.300, 124.511, 109.300, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 109.3, 1, 0.000, 0.000, 0, 1, 30/06/2026. 20:21:13, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
506, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748808.680, 748808.680, 8930526.520, 8930526.520, 10.723, 10.400, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 122.705, 127.300, 122.705, 127.300, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 127.3, 1, 0.000, 0.000, 0, 1, 30/06/2026. 18:27:26, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
507, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748810.280, 748810.280, 8930524.020, 8930524.020, 10.618, 10.000, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 121.175, 137.900, 121.175, 137.900, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 137.9, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:22:46, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
508, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748811.880, 748811.880, 8930521.520, 8930521.520, 10.501, 11.000, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 119.471, 129.400, 119.471, 129.400, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 129.4, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:22:30, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
509, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748813.490, 748813.490, 8930519.020, 8930519.020, 10.598, 8.900, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 120.884, 105.800, 120.884, 105.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 105.8, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:22:19, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
510, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748815.090, 748815.090, 8930516.520, 8930516.520, 10.509, 4.000, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 119.587, 31.900, 119.587, 31.900, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 31.9, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:22:08, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
511, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748816.690, 748816.690, 8930514.020, 8930514.020, 10.512, 10.800, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 119.631, 134.500, 119.631, 134.500, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 134.5, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:21:55, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
512, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748818.300, 748818.300, 8930511.520, 8930511.520, 10.657, 11.200, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 121.743, 136.900, 121.743, 136.900, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 136.9, 1, 0.000, 0.000, 0, 1, 30/06/2026. 18:54:06, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
513, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748819.900, 748819.900, 8930509.020, 8930509.020, 10.838, 10.200, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 124.380, 129.100, 124.380, 129.100, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 129.1, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:21:37, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
514, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748821.500, 748821.500, 8930506.520, 8930506.520, 10.858, 10.800, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 124.672, 132.700, 124.672, 132.700, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 132.7, 1, 0.000, 0.000, 0, 1, 01/07/2026. 13:09:18, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
515, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748823.110, 748823.110, 8930504.020, 8930504.020, 10.822, 11.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 124.147, 132.100, 124.147, 132.100, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 132.1, 1, 0.000, 0.000, 0, 1, 01/07/2026. 13:08:57, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
516, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748824.710, 748824.710, 8930501.520, 8930501.520, 10.878, 11.000, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 124.963, 140.500, 124.963, 140.500, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 140.5, 1, 0.000, 0.000, 0, 1, 01/07/2026. 13:07:43, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
517, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748826.310, 748826.310, 8930499.020, 8930499.020, 10.990, 11.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 126.595, 137.800, 126.595, 137.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 137.8, 1, 0.000, 0.000, 0, 1, 01/07/2026. 13:07:34, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
518, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748827.910, 748827.910, 8930496.520, 8930496.520, 11.083, 11.500, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 127.949, 149.000, 127.949, 149.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 149.0, 1, 0.000, 0.000, 0, 1, 01/07/2026. 13:06:51, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
519, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748829.520, 748829.520, 8930494.020, 8930494.020, 11.264, 11.300, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 130.586, 146.200, 130.586, 146.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 146.2, 1, 0.000, 0.000, 0, 1, 01/07/2026. 13:06:43, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
520, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748831.120, 748831.120, 8930491.520, 8930491.520, 11.339, 11.600, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 131.679, 133.700, 131.679, 133.700, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 133.7, 1, 0.000, 0.000, 0, 1, 01/07/2026. 13:04:57, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
521, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748832.720, 748832.720, 8930489.020, 8930489.020, 11.459, 11.500, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 133.427, 139.800, 133.427, 139.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 139.8, 1, 0.000, 0.000, 0, 1, 01/07/2026. 13:04:48, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
522, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748831.830, 748831.830, 8930485.770, 8930485.770, 11.532, 11.500, 2.300, 3.000, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 134.490, 138.500, 134.490, 138.500, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 138.5, 0, 0.000, 0.000, 0, 1, 01/07/2026. 13:04:33, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
523, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748830.110, 748830.110, 8930488.300, 8930488.300, 11.411, 11.300, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 132.728, 135.400, 132.728, 135.400, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 135.4, 1, 0.000, 0.000, 0, 1, 01/07/2026. 13:05:03, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
524, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748828.510, 748828.510, 8930490.800, 8930490.800, 11.425, 11.500, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 132.932, 140.200, 132.932, 140.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 140.2, 1, 0.000, 0.000, 0, 1, 01/07/2026. 13:05:41, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
525, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748826.910, 748826.910, 8930493.300, 8930493.300, 11.349, 11.500, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 131.824, 147.600, 131.824, 147.600, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 147.6, 1, 0.000, 0.000, 0, 1, 01/07/2026. 13:06:56, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
526, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748825.310, 748825.310, 8930495.800, 8930495.800, 11.227, 8.000, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 130.047, 102.200, 130.047, 102.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 102.2, 1, 0.000, 0.000, 0, 1, 01/07/2026. 13:07:28, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
527, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748823.700, 748823.700, 8930498.310, 8930498.310, 11.160, 11.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 129.071, 137.000, 129.071, 137.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 137.0, 1, 0.000, 0.000, 0, 1, 01/07/2026. 13:08:10, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
528, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748822.100, 748822.100, 8930500.810, 8930500.810, 11.042, 11.200, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 127.352, 117.300, 127.352, 117.300, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 117.3, 1, 0.000, 0.000, 0, 1, 01/07/2026. 13:08:45, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
529, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748820.500, 748820.500, 8930503.310, 8930503.310, 11.001, 10.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 126.755, 107.700, 126.755, 107.700, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 107.7, 1, 0.000, 0.000, 0, 1, 01/07/2026. 13:09:26, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
530, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748818.890, 748818.890, 8930505.810, 8930505.810, 10.938, 10.300, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 125.837, 132.900, 125.837, 132.900, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 132.9, 1, 0.000, 0.000, 0, 1, 01/07/2026. 13:10:03, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
531, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748817.290, 748817.290, 8930508.310, 8930508.310, 10.863, 11.000, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 124.744, 137.000, 124.744, 137.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 137.0, 1, 0.000, 0.000, 0, 1, 01/07/2026. 13:10:14, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
532, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748815.690, 748815.690, 8930510.810, 8930510.810, 10.680, 10.900, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 122.079, 132.000, 122.079, 132.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 132.0, 0, 0.000, 0.000, 0, 1, 01/07/2026. 13:11:00, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
533, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748814.080, 748814.080, 8930513.310, 8930513.310, 10.545, 10.000, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 120.112, 118.200, 120.112, 118.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 118.2, 1, 0.000, 0.000, 0, 1, 01/07/2026. 13:11:06, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
534, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748812.480, 748812.480, 8930515.810, 8930515.810, 10.498, 10.100, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 119.427, 126.300, 119.427, 126.300, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 126.3, 1, 0.000, 0.000, 0, 1, 01/07/2026. 13:11:58, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
535, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748810.880, 748810.880, 8930518.310, 8930518.310, 10.447, 10.500, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 118.684, 133.200, 118.684, 133.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 133.2, 1, 0.000, 0.000, 0, 1, 01/07/2026. 13:12:15, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
536, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748809.280, 748809.280, 8930520.810, 8930520.810, 10.365, 9.700, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 117.490, 116.300, 117.490, 116.300, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 116.3, 1, 0.000, 0.000, 0, 1, 01/07/2026. 13:12:36, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
537, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748807.670, 748807.670, 8930523.310, 8930523.310, 10.633, 9.800, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 121.394, 120.100, 121.394, 120.100, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 120.1, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:24:26, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
538, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748806.070, 748806.070, 8930525.810, 8930525.810, 10.685, 10.800, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 122.151, 140.900, 122.151, 140.900, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 140.9, 1, 0.000, 0.000, 0, 1, 30/06/2026. 18:25:31, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
539, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748804.470, 748804.470, 8930528.310, 8930528.310, 10.560, 10.400, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 120.330, 120.000, 120.330, 120.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 120.0, 1, 0.000, 0.000, 0, 1, 30/06/2026. 20:21:57, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
540, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748802.860, 748802.860, 8930530.810, 8930530.810, 10.559, 10.600, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 120.316, 127.100, 120.316, 127.100, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 127.1, 1, 0.000, 0.000, 0, 1, 30/06/2026. 20:22:12, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
541, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748801.260, 748801.260, 8930533.310, 8930533.310, 10.612, 10.000, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 121.088, 139.300, 121.088, 139.300, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 139.3, 0, 0.000, 0.000, 0, 1, 30/06/2026. 18:19:58, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
542, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748799.660, 748799.660, 8930535.810, 8930535.810, 10.690, 9.000, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 122.224, 111.300, 122.224, 111.300, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 111.3, 1, 0.000, 0.000, 0, 1, 30/06/2026. 18:16:43, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
543, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748798.060, 748798.060, 8930538.310, 8930538.310, 10.461, 10.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 118.888, 125.000, 118.888, 125.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 125.0, 1, 0.000, 0.000, 0, 1, 30/06/2026. 16:38:30, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
544, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748796.450, 748796.450, 8930540.810, 8930540.810, 10.406, 10.300, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 118.087, 130.100, 118.087, 130.100, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 130.1, 1, 0.000, 6.000, 0, 1, 30/06/2026. 18:10:15, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
545, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748794.850, 748794.850, 8930543.310, 8930543.310, 10.220, 9.000, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 115.377, 113.700, 115.377, 113.700, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 113.7, 1, 0.000, 6.000, 0, 1, 30/06/2026. 18:09:04, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
546, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748793.210, 748793.210, 8930545.790, 8930545.790, 10.388, 10.200, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 117.825, 122.000, 117.825, 122.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 122.0, 1, 0.000, 6.000, 0, 1, 30/06/2026. 18:04:31, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
547, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748791.350, 748791.350, 8930548.050, 8930548.050, 10.693, 10.000, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 122.268, 117.800, 122.268, 117.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 117.8, 1, 0.000, 6.000, 0, 1, 30/06/2026. 18:03:36, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
548, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748789.100, 748789.100, 8930549.990, 8930549.990, 10.684, 10.500, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 122.137, 109.200, 122.137, 109.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 109.2, 0, 0.000, 0.000, 0, 1, 30/06/2026. 17:59:28, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
549, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748786.840, 748786.840, 8930551.930, 8930551.930, 10.695, 11.000, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 122.297, 116.900, 122.297, 116.900, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 116.9, 1, 0.000, 0.000, 0, 1, 30/06/2026. 12:50:03, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
550, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748784.590, 748784.590, 8930553.870, 8930553.870, 10.771, 10.800, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 123.404, 124.500, 123.404, 124.500, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 124.5, 1, 0.000, 3.000, 0, 1, 30/06/2026. 12:01:45, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
551, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748782.340, 748782.340, 8930555.810, 8930555.810, 10.902, 11.000, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 125.313, 132.900, 125.313, 132.900, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 132.9, 1, 0.000, 3.000, 0, 1, 30/06/2026. 12:45:47, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
552, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748780.090, 748780.090, 8930557.740, 8930557.740, 10.917, 10.500, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 125.531, 137.900, 125.531, 137.900, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 137.9, 1, 0.000, 6.000, 0, 1, 30/06/2026. 11:10:06, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
553, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748777.840, 748777.840, 8930559.680, 8930559.680, 10.708, 10.800, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 122.486, 143.100, 122.486, 143.100, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 143.1, 1, 0.000, 6.000, 0, 1, 30/06/2026. 11:07:53, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
554, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748775.590, 748775.590, 8930561.620, 8930561.620, 10.855, 10.600, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 124.628, 148.800, 124.628, 148.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 148.8, 1, 0.000, 0.000, 0, 1, 02/07/2026. 13:15:52, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
555, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748773.340, 748773.340, 8930563.560, 8930563.560, 10.733, 10.200, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 122.851, 152.600, 122.851, 152.600, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 152.6, 1, 0.000, 0.000, 0, 1, 02/07/2026. 13:18:31, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
556, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748771.090, 748771.090, 8930565.500, 8930565.500, 10.678, 10.400, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 122.049, 128.000, 122.049, 128.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 128.0, 1, 0.000, 0.000, 0, 1, 02/07/2026. 13:19:18, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
557, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748768.790, 748768.790, 8930567.380, 8930567.380, 10.567, 10.200, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 120.432, 122.500, 120.432, 122.500, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 122.5, 1, 0.000, 0.000, 0, 1, 02/07/2026. 13:22:13, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
558, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748766.470, 748766.470, 8930569.220, 8930569.220, 10.587, 10.100, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 120.724, 132.900, 120.724, 132.900, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 132.9, 1, 0.000, 0.000, 0, 1, 02/07/2026. 13:22:31, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
559, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748764.140, 748764.140, 8930571.070, 8930571.070, 10.504, 11.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 119.515, 139.300, 119.515, 139.300, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 139.3, 1, 0.000, 0.000, 0, 1, 02/07/2026. 13:24:24, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
560, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748761.820, 748761.820, 8930572.920, 8930572.920, 10.392, 9.000, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 117.883, 102.800, 117.883, 102.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 102.8, 1, 0.000, 0.000, 0, 1, 02/07/2026. 13:25:13, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
561, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748759.430, 748759.430, 8930574.660, 8930574.660, 10.458, 10.100, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 118.844, 133.300, 118.844, 133.300, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 133.3, 1, 0.000, 0.000, 0, 1, 02/07/2026. 13:27:06, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
